,State,Date,Case,Population,Case_1m,Daily_Case,Daily_Case_1m,Daily_Case_1m_sm,Daily_Case_1m_Change,Daily_Case_1m_RoC,retail,grocery,parks,transit,workplace,residential,location_name,location_id,peak_bed_day_mean,peak_bed_day_lower,peak_bed_day_upper,peak_icu_bed_day_mean,peak_icu_bed_day_lower,peak_icu_bed_day_upper,peak_vent_day_mean,peak_vent_day_lower,peak_vent_day_upper,all_bed_capacity,icu_bed_capacity,all_bed_usage,icu_bed_usage,available_all_nbr,available_icu_nbr,travel_limit_start_date,travel_limit_end_date,stay_home_start_date,stay_home_end_date,educational_fac_start_date,educational_fac_end_date,any_gathering_restrict_start_date,any_gathering_restrict_end_date,any_business_start_date,any_business_end_date,all_non-ess_business_start_date,all_non-ess_business_end_date,stay_home_days,non_essential_closed_days
6000,South Dakota,2020-06-24,6419,884659.0,7255.903121993898,66,74.60501730045137,57.64933155034878,11.680583516737343,0.2086983169557892,11.363636363636363,27.75,334.0,22.0,-23.967741935483872,5.75,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6001,South Dakota,2020-06-25,6479,884659.0,7323.725864994309,60,67.82274300041033,68.57632903374822,10.92699748339944,0.16152410131749634,10.454545454545455,26.25,271.5,30.0,-25.5625,6.875,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6002,South Dakota,2020-06-26,6535,884659.0,7387.027091794692,56,63.30122680038297,77.99615445047188,9.419825416723654,0.11988121018834917,7.818181818181818,33.5,304.0,26.0,-24.9,5.125,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6003,South Dakota,2020-06-27,6626,884659.0,7489.8915853453145,91,102.86449355062233,76.11218936712714,-1.8839650833447337,-0.021409629717456715,1.9090909090909092,30.0,322.6666666666667,38.333333333333336,-7.785714285714286,-0.3333333333333333,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6004,South Dakota,2020-06-28,6681,884659.0,7552.062433095691,55,62.17084775037613,68.19953601707927,-7.912653350047876,-0.09188772702449123,19.0,37.0,405.0,35.0,-4.833333333333333,-2.0,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6005,South Dakota,2020-06-29,6716,884659.0,7591.625699845929,35,39.56326675023936,51.99743630031458,-16.202099716764685,-0.2071892052303999,15.1,28.75,334.0,31.666666666666668,-24.09090909090909,6.375,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6006,South Dakota,2020-06-30,6764,884659.0,7645.883894246258,48,54.258194400328264,54.634987416997205,2.637551116682623,0.0425429061922233,16.818181818181817,32.25,263.5,31.333333333333332,-25.0,6.75,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6007,South Dakota,2020-07-01,6826,884659.0,7715.967395346682,62,70.083501100424,66.69236395040349,12.057376533406284,0.18654566226828923,20.818181818181817,40.0,295.5,27.75,-25.129032258064516,5.5,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6008,South Dakota,2020-07-02,6893,884659.0,7791.702791697139,67,75.7353963504582,80.63370556715451,13.941341616751018,0.18178265603817875,30.272727272727273,51.25,340.0,36.75,-29.424242424242426,5.0,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6009,South Dakota,2020-07-03,6978,884659.0,7887.785010947721,85,96.08221925058129,76.11218936712716,-4.521516200027349,-0.049887800258560086,17.09090909090909,53.25,388.5,32.75,-51.457142857142856,10.5,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6010,South Dakota,2020-07-04,7028,884659.0,7944.303963448063,50,56.518952500341946,64.05481283372087,-12.057376533406284,-0.14001939356112944,-20.90909090909091,15.25,430.0,10.5,-28.6875,-0.6666666666666666,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6011,South Dakota,2020-07-05,7063,884659.0,7983.8672301983015,35,39.56326675023936,47.85271311695618,-16.202099716764693,-0.21878523618909293,10.3,28.0,413.0,36.333333333333336,-11.166666666666666,-3.0,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6012,South Dakota,2020-07-06,7105,884659.0,8031.3431502985895,42,47.475920100287226,50.867057250307745,3.014344133351564,0.052103764386256295,17.1,30.5,258.5,34.666666666666664,-29.060606060606062,7.714285714285714,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6013,South Dakota,2020-07-07,7163,884659.0,8096.905135198986,58,65.56198490039665,67.44594998374139,16.57889273343364,0.27237874611310897,15.0,29.25,295.0,33.0,-26.88235294117647,6.875,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6014,South Dakota,2020-07-08,7242,884659.0,8186.205080149526,79,89.29994495054027,87.03918685052658,19.59323686678519,0.25299240142187546,11.727272727272727,26.5,323.0,26.333333333333332,-24.967741935483872,6.375,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6015,South Dakota,2020-07-09,7336,884659.0,8292.46071085017,94,106.25563070064284,89.6767379672092,2.63755111668263,0.02718026811936664,13.727272727272727,28.75,303.5,26.75,-25.242424242424242,6.375,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6016,South Dakota,2020-07-10,7401,884659.0,8365.935349100615,65,73.47463825044451,79.8801195338166,-9.79661843339261,-0.09828389886329764,7.7272727272727275,34.0,303.5,32.666666666666664,-24.666666666666668,5.5,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6017,South Dakota,2020-07-11,7454,884659.0,8425.845438750976,53,59.91008965036246,61.41726171703824,-18.46285781677836,-0.20541648044684535,1.7272727272727273,33.0,368.5,36.0,-6.642857142857143,0.3333333333333333,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6018,South Dakota,2020-07-12,7499,884659.0,8476.712496001284,45,50.867057250307745,46.34554105028039,-15.071720666757848,-0.2110375041607363,19.3,41.0,440.0,36.666666666666664,-4.833333333333333,-2.3333333333333335,South Dakota,564,2020-05-08,2020-05-06,2020-12-27,2020-07-13,2020-05-08,2020-12-27,2020-07-13,2020-05-08,2020-12-27,4733.0,202.0,2927.0,128.0,1806.0,74.0,,,,,2020-03-16,,2020-04-06,2020-04-28,,,,,,
6019,Tennessee,2020-02-24,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,-2.7951807228915664,-3.7386363636363638,-23.19047619047619,-1.032258064516129,3.932584269662921,1.7547169811320755,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6020,Tennessee,2020-02-25,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,7.5476190476190474,3.411764705882353,25.53846153846154,4.6,3.0444444444444443,-0.9629629629629629,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6021,Tennessee,2020-02-26,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,12.397590361445783,5.569767441860465,-2.375,6.2,2.5494505494505493,-0.7818181818181819,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6022,Tennessee,2020-02-27,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,13.988235294117647,4.186046511627907,9.88888888888889,7.137931034482759,0.8444444444444444,-0.8703703703703703,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6023,Tennessee,2020-02-28,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,10.755813953488373,6.090909090909091,9.842105263157896,7.875,-0.4666666666666667,-0.6862745098039216,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6024,Tennessee,2020-02-29,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,19.275,9.804597701149426,46.0,18.17241379310345,3.9220779220779223,-2.769230769230769,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6025,Tennessee,2020-03-01,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,22.0126582278481,13.341463414634147,66.82352941176471,17.75862068965517,4.083333333333333,-2.2083333333333335,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6026,Tennessee,2020-03-02,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,9.268292682926829,4.482352941176471,-12.7,1.7333333333333334,3.898876404494382,0.5094339622641509,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6027,Tennessee,2020-03-03,0,6829174.0,0.0,0,0.0,0.0,0.0,0.0,22.308641975308642,13.529411764705882,34.833333333333336,7.709677419354839,-6.239130434782608,0.1320754716981132,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6028,Tennessee,2020-03-04,0,6829174.0,0.0,0,0.0,0.04881019773889687,0.04881019773889687,0.004881019773889687,15.865853658536585,12.694117647058823,36.92857142857143,6.6,1.7,-1.3392857142857142,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6029,Tennessee,2020-03-05,1,6829174.0,0.1464305932166906,1,0.1464305932166906,0.04881019773889687,0.0,0.0,14.547619047619047,11.714285714285714,38.06666666666667,8.866666666666667,2.208791208791209,-1.2142857142857142,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6030,Tennessee,2020-03-06,1,6829174.0,0.1464305932166906,0,0.0,0.04881019773889687,0.0,0.0,8.604651162790697,5.181818181818182,26.555555555555557,9.1875,1.9111111111111112,-0.4339622641509434,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6031,Tennessee,2020-03-07,1,6829174.0,0.1464305932166906,0,0.0,0.09762039547779373,0.04881019773889687,0.004857311142156884,17.525,12.517241379310345,78.42857142857143,16.620689655172413,5.4868421052631575,-2.5925925925925926,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6032,Tennessee,2020-03-08,3,6829174.0,0.4392917796500719,2,0.2928611864333812,0.09762039547779373,0.0,0.0,19.11392405063291,13.759036144578314,86.53333333333333,19.586206896551722,3.2222222222222223,-1.826086956521739,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6033,Tennessee,2020-03-09,3,6829174.0,0.4392917796500719,0,0.0,0.09762039547779373,0.0,0.0,10.548780487804878,8.717647058823529,45.46666666666667,8.10344827586207,2.681318681318681,-0.18867924528301888,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6034,Tennessee,2020-03-10,3,6829174.0,0.4392917796500719,0,0.0,0.29286118643338127,0.19524079095558755,0.019335326869984723,9.53012048192771,9.988095238095237,26.571428571428573,6.433333333333334,0.23076923076923078,0.4074074074074074,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6035,Tennessee,2020-03-11,9,6829174.0,1.3178753389502156,6,0.8785835593001438,0.732152966083453,0.43929177965007177,0.042679267862767364,10.313253012048193,12.406976744186046,44.285714285714285,7.7,0.6153846153846154,-0.35185185185185186,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6036,Tennessee,2020-03-12,18,6829174.0,2.635750677900431,9,1.3178753389502156,1.122634547994628,0.390481581911175,0.03638427286167127,9.035294117647059,24.13095238095238,34.8,4.633333333333334,-0.21978021978021978,0.16666666666666666,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6037,Tennessee,2020-03-13,26,6829174.0,3.8071954236339565,8,1.1714447457335249,1.122634547994628,0.0,0.0,6.8023255813953485,26.941860465116278,32.375,7.125,-1.4719101123595506,0.7115384615384616,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6038,Tennessee,2020-03-14,32,6829174.0,4.6857789829340994,6,0.8785835593001438,0.6833427683445562,-0.4392917796500718,-0.03949529922560249,5.583333333333333,25.162790697674417,21.333333333333332,7.551724137931035,1.5194805194805194,1.3076923076923077,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6039,Tennessee,2020-03-15,32,6829174.0,4.6857789829340994,0,0.0,1.2690651412113187,0.5857223728667625,0.05482575871311518,-1.65,18.702380952380953,2.55,5.586206896551724,-3.9324324324324325,2.8095238095238093,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6040,Tennessee,2020-03-16,52,6829174.0,7.614390847267913,20,2.928611864333812,2.0500283050336687,0.78096316382235,0.06930150407653103,1.2530120481927711,26.89156626506024,7.166666666666667,0.967741935483871,-7.802197802197802,4.490196078431373,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6041,Tennessee,2020-03-17,74,6829174.0,10.835863898035106,22,3.221473050767194,3.3190934462449877,1.269065141211319,0.10531636184465984,-6.761904761904762,21.452380952380953,10.0,-1.7419354838709677,-14.66304347826087,6.686274509803922,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6042,Tennessee,2020-03-18,100,6829174.0,14.643059321669062,26,3.8071954236339565,4.978640169367481,1.6595467231224936,0.12459907499112596,-8.51764705882353,18.95294117647059,11.857142857142858,-3.466666666666667,-17.30851063829787,7.372549019607843,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6043,Tennessee,2020-03-19,154,6829174.0,22.550311355370354,54,7.907252033701295,7.272719463095634,2.294079293728153,0.15315671301188802,-9.604651162790697,20.44047619047619,32.30769230769231,-5.7,-18.148936170212767,7.98,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6044,Tennessee,2020-03-20,223,6829174.0,32.65402228732201,69,10.103710931951653,9.957280338734963,2.6845608756393284,0.15542201570372746,-20.78409090909091,15.202247191011235,-14.38888888888889,-11.735294117647058,-21.097826086956523,11.844444444444445,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6045,Tennessee,2020-03-21,304,6829174.0,44.514900337873954,81,11.86087805055194,11.665637259596352,1.7083569208613891,0.08560068766211847,-20.470588235294116,19.709302325581394,16.470588235294116,-8.10344827586207,-12.987341772151899,7.818181818181818,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6046,Tennessee,2020-03-22,393,6829174.0,57.54722313415942,89,13.032322796285467,19.08478731590868,7.419150056312329,0.34243857992343,-27.469135802469136,8.583333333333334,11.722222222222221,-18.806451612903224,-22.772151898734176,8.722222222222221,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6047,Tennessee,2020-03-23,614,6829174.0,89.90838423504805,221,32.36116110088863,22.84317254180374,3.758385225895058,0.12922168503667592,-28.188235294117646,1.7738095238095237,-18.35,-18.375,-26.893617021276597,13.577777777777778,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6048,Tennessee,2020-03-24,772,6829174.0,113.04441796328517,158,23.13603372823712,25.527733417443063,2.684560875639324,0.08173878063157076,-35.395348837209305,-6.744186046511628,-32.1875,-19.59375,-32.08510638297872,15.777777777777779,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6049,Tennessee,2020-03-25,916,6829174.0,134.13042338648862,144,21.08600542320345,23.57532550788719,-1.9524079095558733,-0.05495447420232272,-24.611764705882354,-1.0930232558139534,26.307692307692307,-15.515151515151516,-32.03191489361702,13.733333333333333,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6050,Tennessee,2020-03-26,1097,6829174.0,160.63436075870962,181,26.503937372221003,26.65036796543769,3.075042457550502,0.091586378122474,-21.03488372093023,-0.8837209302325582,45.0,-17.65625,-32.191489361702125,13.355555555555556,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6051,Tennessee,2020-03-27,1318,6829174.0,192.99552185959823,221,32.36116110088863,29.042067654643642,2.39169968920595,0.06525718081361116,-24.556818181818183,-1.7954545454545454,25.75,-22.542857142857144,-33.1063829787234,14.642857142857142,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
6052,Tennessee,2020-03-28,1511,6829174.0,221.25662635041954,193,28.261104490821293,30.408753191332753,1.3666855366891113,0.035005459976619815,-22.80722891566265,3.9655172413793105,46.0,-21.677419354838708,-20.65,8.95,Tennessee,565,2020-08-05,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,2020-08-04,2020-07-13,2020-12-27,21784.0,1834.0,13972.0,1205.0,7812.0,629.0,,,2020-04-02,2020-05-26,2020-03-20,,2020-03-23,,2020-03-23,,2020-04-01,2020-05-26,54,55
